Video_ID,Channel_ID,Channel Name,Subscriber Count,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,cluster,Channel_Weight
12cGM8Quszs,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,1210000.0,0.8466666666666667,0.2966666666666667,0.1766666666666666,1.3066666666666666,1.3533333333333335,0.8233333333333334,0.2133333333333333,1.0766666666666669,1.2466666666666668,1.4833333333333334,0.6433333333333333,1.1966666666666663,0.8733333333333334,0.3233333333333333,1.5366666666666668,1.346666666666667,0.5499999999999999,0.0,8.193542855950904e-05
12t-wjHSq5c,UCl7giZXLlLIAEKV-TVoBW7Q,tryNsomethingnew,1200000.0,0.46,0.0,0.0,0.0,1.79,1.29,0.41,2.87,2.09,1.31,0.19,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0002979470129436692
13VgNwbbOcw,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,265000.0,,,,,,,,,,,,,,,,,,,5.462361903967269e-05
13wZEXCrprY,UC6_2wj3vR_j5EiqB-hZ7BUA,Yad Ventures,85100.0,0.12,0.0,0.66,1.01,0.0,0.0,0.85,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.14,0.0,0.0,1.0,0.0008193542855950903
1427-FjkU3s,UCiEpme4y4_PQGsPZHA3gK5w,Hoda & Hossam Vlogs,2870.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
15O6Q7JINkE,UCZJwBtVWmM0iWnagPnRX_rA,Praise On The Spot,2970.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
160z2kH-pfQ,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.0,0.0,1.49,1.3133333333333332,0.6133333333333334,0.1033333333333333,0.1399999999999999,0.9766666666666668,0.9033333333333332,1.0733333333333333,0.5833333333333334,0.0,0.0,0.0,1.9566666666666668,1.343333333333333,0.8133333333333334,1.0,2.074314647076178e-05
16GQKjDDrXM,UCDSd4U2FQAB4XWgHMjoRrzg,All About Filipina Relationships,19700.0,0.46,0.01,0.0,0.0,0.94,0.46,0.0,1.1,1.42,1.37,0.0,0.05,0.34,0.0,0.26,0.32,0.0,1.0,0.0008193542855950903
17JEASUW0zI,UCXwnQuzCX18pb2Oq3EY7ovQ,At The Intersection,2110.0,1.46,0.0,0.0,1.22,0.72,0.08,0.0,0.86,2.55,1.96,0.0,0.0,1.0,0.0,2.21,0.0,0.0,0.0,0.0016387085711901807
185FT0mCgvc,UCTL128JylZO50B0MqbUuhSw,EL's Planet,232000.0,,,,,,,,,,,,,,,,,,,0.0002341012244557401
18Iluqov9Xk,UCv4DCWW6mt16kixPUSysKKQ,Uhwo - Acm,967.0,0.04,0.05,0.385,0.0,0.0,0.105,0.08,0.92,0.295,0.365,0.265,0.22,0.0,0.035,0.06,0.205,0.84,1.0,0.0010924723807934538
18oXZbC_RYI,UCAUgY9e_n2DhyZTgvPRoJnQ,TriFate Geo,171000.0,0.6699999999999999,0.2533333333333333,0.5833333333333334,1.923333333333333,0.0,0.0,0.1133333333333333,0.3733333333333333,0.0,0.0666666666666666,0.1366666666666666,0.65,0.0,0.0866666666666666,0.4433333333333333,0.5399999999999999,0.0,1.0,6.426308122314434e-05
196oXdYgBEs,UCO5Jeark1e_JP36mY3ua19g,The Commodity,98300.0,0.6,0.35,0.4399999999999999,0.1533333333333333,0.4599999999999999,1.0266666666666666,0.6333333333333333,0.4366666666666667,0.4733333333333333,1.29,0.7366666666666667,0.5300000000000001,1.0366666666666668,0.5966666666666667,0.3233333333333333,0.1833333333333333,0.1633333333333333,1.0,6.18380592901955e-05
1A-RhyuOLYI,UCKd9gq6eJCV7j5FO75q2_Fg,Frank,23800.0,,,,,,,,,,,,,,,,,,,0.0002979470129436692
1C753eMNsKg,UCeJ5AjddCuEnZxtUggbzeDA,Bags Packed Family,269000.0,0.2766666666666666,0.0,0.0933333333333333,0.4566666666666667,0.0,0.8366666666666666,0.0266666666666666,0.0166666666666666,0.1266666666666666,0.1366666666666666,0.2666666666666666,0.0,0.37,0.16,0.12,0.5333333333333333,0.7133333333333334,1.0,0.00036415746026448456
1Ccsgr9T69Q,UCHeFV2atoLtgdKH4iu29orA,Delightful Travellers,164000.0,0.5,0.0,0.3,0.085,0.7050000000000001,0.115,0.565,0.34,0.61,1.425,0.17,0.0,0.0,0.7,0.745,1.35,0.035,1.0,0.0008193542855950903
1D9m0RkEwTg,UC6_2wj3vR_j5EiqB-hZ7BUA,Yad Ventures,85100.0,0.995,0.29,0.0,0.345,1.545,1.235,0.395,1.1150000000000002,1.73,0.64,0.0,0.0,0.34,0.185,0.835,0.0,0.0,0.0,0.0008193542855950903
1FJE4khqN8c,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,1210000.0,0.13,0.43,1.33,2.47,0.62,1.38,1.97,0.0,0.0,0.0,1.77,0.0,0.16,0.0,2.28,0.0,0.0,1.0,8.193542855950904e-05
1GHM1QQDSrI,UCeJ5AjddCuEnZxtUggbzeDA,Bags Packed Family,269000.0,0.748,0.554,0.146,0.8959999999999999,0.212,0.79,0.892,0.7,0.07,0.3139999999999999,1.556,0.594,0.134,1.354,0.5199999999999999,0.296,0.156,1.0,0.00036415746026448456
1HEOo6a91yY,UCU1wi0E8d98o0KTaOGJbieg,Paddy Doyle,303000.0,1.16,0.82,0.0,0.55,0.11,0.35,0.0,0.59,0.23,0.0,0.0,0.0,0.0,0.0,2.16,0.38,0.31,1.0,0.0005462361903967269
1Kd2j0RUjrg,UCP_y6xg3u3hF3pskXosMQyQ,Canadian In Philippines,17000.0,,,,,,,,,,,,,,,,,,,0.0002341012244557401
1Kgct3YJoJU,UC8u9rhEMQ1dN4nUW9hLS21g,Province Smile,37900.0,0.12,0.0,0.025,0.0,2.24,2.34,0.535,2.14,2.45,1.2,0.555,0.0,0.7949999999999999,0.0,1.815,0.0,0.0,0.0,0.0010924723807934538
1MCRXw7u1qs,UCAUgY9e_n2DhyZTgvPRoJnQ,TriFate Geo,171000.0,1.355,0.885,0.0,2.08,1.185,1.025,0.0,1.3150000000000002,1.665,0.865,0.04,0.0,0.0,0.095,2.565,0.5,0.035,2.0,6.426308122314434e-05
1MNqENRG1Bk,UC_nGEYgqzTuyFbHCZELMC2w,Merryjuj,11400.0,,,,,,,,,,,,,,,,,,,0.00011301438422001247
1QHRFZwKSMw,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.8300000000000001,0.6683333333333333,1.1033333333333333,1.0116666666666667,0.4266666666666667,1.215,0.2933333333333333,1.3783333333333332,0.4866666666666666,0.6216666666666667,0.4016666666666666,0.4066666666666667,0.2966666666666667,0.0616666666666666,1.4733333333333334,0.5083333333333334,0.3783333333333333,1.0,2.074314647076178e-05
1REnqKrSTls,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.8966666666666666,0.6333333333333333,0.4983333333333333,0.9466666666666668,0.2466666666666666,0.7333333333333334,0.3616666666666666,0.33,0.0433333333333333,0.1783333333333333,0.515,0.375,0.3416666666666666,0.3333333333333333,0.6416666666666667,0.2916666666666667,0.1216666666666666,1.0,2.074314647076178e-05
1Ucsm6J24Us,UCkI3oDLbB2K0iQWXvPnKvmw,NOMAD FRANCE,5040.0,0.0,0.0,0.89,0.0,3.49,3.34,0.69,2.65,2.96,2.13,0.0,0.0,0.1,0.23,2.27,0.38,0.05,0.0,0.0005462361903967269
1WH_VEicE-8,UCqdBWKP4_8bU-Rsk2LvVz6Q,BecomingFilipino,1140000.0,,,,,,,,,,,,,,,,,,,0.0001560674829704934
1YXmTTKljwk,UCu69sXEA647BkACmLf1Zh7A,Lost Knox,9210.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
1aZ4UYjlHEA,UCb8sNZ__4nIeXo7CLVIdsMw,Adam Tambakau,71900.0,1.48,1.26,0.315,1.68,1.4500000000000002,0.475,0.025,1.605,1.775,1.185,0.805,0.06,0.345,0.005,2.86,0.985,0.12,2.0,0.0010924723807934538
1e0Aed3Xx2c,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.3916666666666666,0.2933333333333333,0.535,0.9566666666666668,0.3799999999999999,0.87,0.5066666666666667,0.6216666666666667,0.4599999999999999,0.5850000000000001,0.3466666666666667,0.4716666666666667,0.2983333333333333,0.2533333333333333,0.375,0.945,0.1383333333333333,1.0,2.074314647076178e-05
1fSsyZeYVp8,UCAWiZqZlnpD50X_DNIgY2tg,thepottedoasis,1390.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
1fX8P6jZIGE,UCQYkvXhPNaRxlu-jAI5_5Zg,LeRoc Living Our Life Philippines,1240.0,,,,,,,,,,,,,,,,,,,0.00010572313362517294
1hCuqLQfmRw,UClxWKvWC-xiJ9FlUkPn7xnw,Dinah Klein ,1480.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
1hR4G8d9WQ8,UCVv-y0k91qAA-uI_K46UBvg,Dabble and Travel,583000.0,,,,,,,,,,,,,,,,,,,0.00013109668569521446
1kErCqgIVMk,UC1MNjDRpoEsl_tiogaRYt1A,The Philippines Project,6150.0,,,,,,,,,,,,,,,,,,,0.0005462361903967269
1kqTWaM9FsY,UCTPxMCyJyYGF6H0eBhOvgsA,Pinay mom's blogs,7390.0,,,,,,,,,,,,,,,,,,,0.0001724956390726506
1o_Zw6LbLnU,UCjq1ddBxopU2uW7efYz5_9w,JND,129000.0,0.767142857142857,0.4442857142857143,0.1285714285714286,0.7028571428571428,0.1757142857142857,0.13,0.0,0.6228571428571428,0.4414285714285714,0.0542857142857142,0.2728571428571428,0.41,0.0,0.0742857142857142,0.3257142857142857,0.3771428571428571,0.0042857142857142,1.0,0.0010924723807934538
1qa9wW9Qghs,UCO5Jeark1e_JP36mY3ua19g,The Commodity,98300.0,1.34,0.0,0.3249999999999999,0.0,1.56,1.595,1.48,1.705,1.85,1.975,0.42,0.0,0.8400000000000001,0.05,1.86,0.225,0.09,0.0,6.18380592901955e-05
1qe4A4gGhIA,UCSvaH7DbguYJcp8PHTTv1Zw,Bigg World Cinema,34000.0,0.84,0.065,1.255,0.165,0.925,1.905,0.815,1.695,1.37,0.76,0.035,0.34,0.72,0.25,0.92,0.185,0.085,0.0,0.00019278924366943303
1qvAJGZYr3E,UCbfLaTfmCeR2aykiRSGBbTQ,Katriinka,536000.0,0.485,0.665,0.0,1.135,0.275,0.0,0.0,0.325,1.36,0.98,0.36,0.0,0.385,0.0,0.475,0.16,0.0,1.0,0.00027311809519836344
1rlXGI3NnTU,UCG57u0jfLpuPuCAHRUtTxdg,Blonde&Bass,113000.0,0.8966666666666666,0.5599999999999999,0.2766666666666666,1.7733333333333334,0.0,0.0866666666666666,0.1433333333333333,0.3366666666666666,0.1333333333333333,0.25,0.5933333333333334,0.2966666666666667,0.3966666666666666,0.2066666666666666,0.2833333333333333,0.4266666666666666,0.0,1.0,0.00032774171423803616
1rvvN5No_Yk,UCoWQLZoPwn3mJ-oiPrwDpbA,Living abroad,163000.0,,,,,,,,,,,,,,,,,,,6.554834284760723e-05
1yG9Kki_BNg,UCvG1JotA9_B1y8Mo5_ePOfw,Mike Still,359000.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
1zHTRAYF5F0,UCXV-Jt3UPJPstvLVx6A1Z7Q,Kristypata,328000.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
20SwObTtOB8,UC5jf0svsfoB3QE9jrxk7PdQ,Jack Shirley,4370.0,1.1966666666666663,0.1466666666666666,0.8733333333333334,0.5033333333333333,0.36,0.0,0.7666666666666666,1.04,0.49,0.1633333333333333,0.5166666666666667,0.33,1.06,0.2233333333333333,0.7666666666666666,0.0,0.06,1.0,0.0010924723807934538
227xidPFDng,UChIGU8b4l5cj6i5D9REsqdg,YouTube Fanfest ,4880000.0,1.81,1.01,0.29,1.1233333333333333,0.4599999999999999,0.05,0.4733333333333333,1.41,1.03,0.9966666666666666,0.8966666666666666,0.4533333333333333,0.1399999999999999,0.0433333333333333,1.1266666666666667,0.7400000000000001,0.0,2.0,0.0006554834284760723
23GYjckuz9E,UCcaIZBgmiYTJP9fpO_xjMTQ,Travel Escapes,246000.0,0.23,0.2,0.0,2.71,0.32,1.15,0.0,0.22,0.35,0.15,0.2,0.0,0.07,0.0,1.59,0.0,0.0,1.0,0.00032774171423803616
23GlZtU6eVY,UCkI3oDLbB2K0iQWXvPnKvmw,NOMAD FRANCE,5040.0,,,,,,,,,,,,,,,,,,,0.0005462361903967269
23L8K7nOG_c,UCig5Kw1Z2cLtSv0D-Fu8I8g,Starone TV,3340.0,0.31,0.0,0.46,0.28,1.42,3.06,0.19,1.36,0.51,0.51,0.0,0.0,0.27,0.0,1.97,0.0,0.78,0.0,0.0006554834284760723
23cDngtz2Mo,UCpcVjkwSeZG6GJvLsIxK5Yw,Sol & Luna,88000.0,0.0,0.615,0.0,0.0,0.025,0.04,0.02,0.29,0.3,0.5549999999999999,0.19,0.73,0.23,0.02,0.41,0.63,1.92,1.0,0.0002341012244557401
255FPlIIomg,UCobYD8WgP3GPOqgvXF2Yy1w,Adam and Jane's Lifestyle,75500.0,0.475,0.0,0.695,1.035,0.115,0.945,1.02,0.04,0.0,0.06,0.8300000000000001,0.63,0.71,0.14,0.0,0.0,0.04,1.0,6.827952379959086e-05
27DfJdlizR8,UC1SPkZIRegQ1uk48qoPLz5Q,UcieczkaDoRaju,190000.0,0.8066666666666666,0.6466666666666666,0.1666666666666666,0.4833333333333333,0.35,1.403333333333333,0.42,0.7933333333333333,0.65,0.1333333333333333,0.7533333333333333,0.46,0.5366666666666666,0.4833333333333333,0.0699999999999999,0.89,0.0,1.0,0.0008193542855950903
27yofdZnH9s,UCf8njWwyxdHr0q9Fg8mFmRQ,JoshuaSalom,1050000.0,2.06,1.035,0.155,0.8,0.8200000000000001,1.38,0.02,2.325,1.66,0.655,0.58,0.0,0.72,0.0,1.94,0.04,0.13,0.0,0.0008193542855950903
28K1KJwvuBI,UCqNZ2sjaVxkaZ7GlAyaKlXQ,Nomac Uncut,136000.0,1.36,1.44,1.59,0.29,1.96,0.78,0.0,1.38,2.57,2.57,0.0,0.0,0.0,0.37,2.02,0.0,0.0,0.0,0.0016387085711901807
29tdn7VHGOY,UCZfYUKBwN396zj6I3DA2k0A,TripTips Podcast,59800.0,,,,,,,,,,,,,,,,,,,0.0005462361903967269
2ANT-UEHGLc,UC1LlKAwycO8TjYKJIQo2QZA,Allen Relevo,1980.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
2CLpCOnn-tk,UCCRUTTLI1JDmLBkTBf8ekCg,Fog TV 포그티비,59400.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
2DBEblhgaJk,UCAUgY9e_n2DhyZTgvPRoJnQ,TriFate Geo,171000.0,0.9966666666666668,1.086666666666667,0.3033333333333333,2.0500000000000003,1.2166666666666666,0.7166666666666667,0.0933333333333333,1.903333333333333,2.08,1.0566666666666666,0.0566666666666666,0.12,0.0,0.12,2.02,0.6466666666666666,0.1733333333333333,0.0,6.426308122314434e-05
2DIqmd6yQBY,UC5jf0svsfoB3QE9jrxk7PdQ,Jack Shirley,4370.0,0.81,0.43,0.615,2.19,0.22,0.145,0.33,0.4649999999999999,0.025,1.27,1.01,0.67,0.255,0.17,0.325,0.685,0.43,1.0,0.0010924723807934538
2D_v3mrBmGI,UCO5Jeark1e_JP36mY3ua19g,The Commodity,98300.0,0.7150000000000001,0.0,0.885,0.06,0.4649999999999999,0.725,1.24,0.675,0.0,0.655,1.125,0.605,0.8,0.1,0.185,0.575,0.0,1.0,6.18380592901955e-05
2E-52BubRvM,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.3166666666666666,0.1366666666666666,0.3166666666666666,0.0166666666666666,0.18,0.16,0.0,0.7566666666666665,0.6266666666666666,0.84,0.5633333333333334,0.4266666666666667,1.24,0.0,0.15,0.0,0.7433333333333333,1.0,2.074314647076178e-05
2Emt_xXktmI,UCYuOZy_oPeZL_1BdHxf-Y2Q,One Down,69600.0,0.7200000000000001,0.33,0.0,0.0,0.455,0.755,0.53,0.7899999999999999,1.3050000000000002,0.395,0.0,0.0,0.0,0.0,1.245,0.005,0.735,1.0,0.00032774171423803616
2FHnLyeuvt0,UC34uT3C8-_AyHTLnZxdzIuw,Ingrid in Bosnia,81700.0,1.16,0.05,0.0,0.26,1.9,2.57,0.58,0.58,1.71,0.89,0.0,0.24,1.5,0.29,1.69,0.88,0.0,0.0,0.0005462361903967269
2Fb8gaX-PFs,UCilyWAYEBfQTJ9DhuVsh_NA,Pinoy Proud and Pride,1250.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
2G4w9gH8iEs,UCLNoXf8gq6vhwsrYp-l0J-Q,Xiaomanyc 小马在纽约,6770000.0,0.4862499999999999,0.2175,0.20625,0.12125,0.53375,0.66,0.1975,0.7474999999999999,0.9775,0.6062500000000001,0.18,0.185,0.3175,0.20375,0.515,0.3774999999999999,0.1725,1.0,0.00021849447615869075
2GS8wQxCC9M,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.304,0.0,1.032,0.0,0.8639999999999999,1.27,0.438,0.484,1.12,0.768,0.408,0.51,0.406,0.366,0.8240000000000001,0.4599999999999999,0.076,1.0,2.074314647076178e-05
2HpGUdqGwdc,UC4Sd8qBTVn8zoP9bd6isPDQ,Traveling Solo Logs,116000.0,1.44,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.45,0.38,0.68,0.0,1.2,0.0,0.54,0.0,0.48,1.0,0.0016387085711901807
2I0UVHXizcA,UCmw9oO138A4WRUbOZyUGhHA,The Hungry Syrian Family,1440000.0,,,,,,,,,,,,,,,,,,,0.0006554834284760723
2IhEU5rzUOE,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,97800.0,0.03,0.3,0.6950000000000001,0.0,0.815,0.715,0.4049999999999999,1.235,0.995,0.765,0.43,0.755,0.2,0.0,0.57,0.48,1.4500000000000002,1.0,3.6015572993190784e-05
2JF7m9fNMBo,UCjpmc-iZPgIlu-MIurDRlYA,Cebu Women Official,15000.0,0.59,0.41,0.0,1.44,0.69,0.06,0.0,0.0,0.4,0.54,0.0,0.0,0.13,0.17,0.14,0.1,0.0,1.0,0.0010924723807934538
2KmDs7fyymk,UCzfEqx1_-zs2xUUzI3jVRSg,FinnSnow,541000.0,,,,,,,,,,,,,,,,,,,0.00016387085711901808
2MJvug6QOgA,UCzqbfYjQmf9nLQPMxVgPhiA,emmymade,3100000.0,1.82,1.57,0.08,0.92,0.96,0.64,0.0,1.92,1.82,0.9,0.02,0.0,0.21,0.0,2.88,1.25,0.0,2.0,0.0004682024489114802
2OT5Pcl4iF0,UCUI4T7riAxLPSV4htxMFLqw,Robyn Kimberly,135000.0,1.19,2.06,0.27,1.77,0.195,0.0,0.0,0.415,0.0,0.395,0.67,0.21,0.0,0.0,1.74,2.1950000000000003,0.0,2.0,0.0008193542855950903
2Ol8aJTPEl4,UCW0ulUd4BZY4k_vHqLFWTuw,Mariah and Bill,5210000.0,0.715,0.885,0.0,0.65,2.055,1.905,0.52,2.355,2.93,0.705,0.0,0.0,0.95,0.0,3.66,1.715,0.6,0.0,0.0010924723807934538
2P1ccsT_vKk,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,265000.0,,,,,,,,,,,,,,,,,,,5.462361903967269e-05
2PUZu5SE83s,UCYY2mNcq7pv6IRW92JIT6DA,The Juicy Vlog,583000.0,,,,,,,,,,,,,,,,,,,0.00014249639749479832
2Pn0MNwUjM0,UCCSqnDlJAdeJkVvJtOE6cVQ,Baybayin Spirit with Nonna: Stories & Culture,1400.0,0.0,0.0,0.0033333333333333,0.0,2.3833333333333333,1.89,0.0433333333333333,0.8733333333333334,2.24,1.1733333333333331,0.0466666666666666,0.0,0.6333333333333333,0.0933333333333333,1.5666666666666669,0.0,0.0766666666666666,0.0,0.0016387085711901807
2S4TBBvNJ7E,UCgYGSGVlws9VF1Z1u4rNPaw,Mantas Gričėnas,462.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
2S5dxNFf9zM,UCi9mzS8H-ez_30w5SCL2dmw,JREKML,1210000.0,,,,,,,,,,,,,,,,,,,6.827952379959086e-05
2TETrMU1Q3I,UCTSoA4nbjpOeoWQ_ClHsHSQ,BryanDiscoversWorld,47000.0,1.52,0.0,1.165,2.025,1.105,0.755,0.6100000000000001,1.815,1.48,1.685,0.295,0.415,1.24,0.1,0.505,0.0,0.65,0.0,0.0016387085711901807
2TZut-fFaII,UCVv-y0k91qAA-uI_K46UBvg,Dabble and Travel,583000.0,,,,,,,,,,,,,,,,,,,0.00013109668569521446
2TghJw4IZZ0,UC6WCc8tJw_9zU9HZ9mNpmBw,Richards Infinity,70000.0,0.9333333333333336,1.0233333333333332,0.03,0.8133333333333334,0.3166666666666666,0.0,0.52,0.5,0.29,0.1933333333333333,0.2733333333333334,0.94,0.7766666666666667,0.0,0.2433333333333333,0.87,0.1833333333333333,1.0,0.0010924723807934538
2TkGKRUcH9M,UCEk1OaMTpc0qq1WyDRQFhQw,We Keep Coming Back,522.0,1.12,0.155,0.415,0.045,1.54,0.685,0.7575,0.8275,1.9025,1.0325,0.13,0.0,0.59,0.3424999999999999,0.9525,0.1275,0.0,0.0,0.0008193542855950903
2TmagN6RhkI,UCbfLaTfmCeR2aykiRSGBbTQ,Katriinka,536000.0,0.3866666666666666,0.3933333333333333,0.3133333333333333,0.2033333333333333,0.0,0.7133333333333333,0.09,0.0433333333333333,0.0866666666666666,0.0,0.6933333333333334,0.0,0.1133333333333333,0.0,0.5066666666666667,0.66,0.3866666666666666,1.0,0.00027311809519836344
2Y5LjRWFfkk,UCfNyiuA08MVpit8dsdZhxQw,Mica & Jasmine- Happy life of OFWs in Japan,5670.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
2cSj4R5OqN0,UCbfLaTfmCeR2aykiRSGBbTQ,Katriinka,536000.0,0.79,0.0,0.64,0.0,1.785,1.825,0.68,2.165,2.515,0.02,0.445,0.22,0.73,0.315,1.395,0.4349999999999999,0.135,0.0,0.00027311809519836344
2cXlM4qr8Lw,UCb8sNZ__4nIeXo7CLVIdsMw,Adam Tambakau,71900.0,0.04,0.0,1.7,0.85,2.33,2.54,1.25,1.89,2.24,1.87,0.86,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0010924723807934538
2cj-ZOqXn0s,UC1712XEXMIRQW1-spPVK0Ng,Travis Kraft,597000.0,1.08,0.0,0.03,2.16,0.84,2.63,1.85,1.9,0.0,0.0,2.51,0.0,1.16,0.0,0.72,0.64,0.0,1.0,0.0002979470129436692
2e1ryHgn6ag,UCu2VsQol474IboUn1DHIoqA,TK Top Travel,53200.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
2ftG8JuMzz4,UCCz0biXWeNqw1zkVLs_I40A,Foodie Legends,2140.0,,,,,,,,,,,,,,,,,,,0.0005462361903967269
2g3Gu9cA_AU,UCi9mzS8H-ez_30w5SCL2dmw,JREKML,1210000.0,0.0,0.0,0.0,0.11,0.01,0.25,1.31,0.71,0.65,0.57,0.31,0.0,0.0,0.0,0.84,0.0,0.72,1.0,6.827952379959086e-05
2g63ty8ySoM,UC5D3ztXVDZOUB8Gp7XPsuPA,Dennis Asuncion,44.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
2gDO3w-Zv5Q,UCLmnb38gWWR2E9h6hP4nBUA,Mithilesh Backpacker,1090000.0,0.6966666666666667,0.4833333333333333,0.0,0.2366666666666666,0.7999999999999999,0.27,0.04,0.93,1.6466666666666667,1.7433333333333332,0.0,0.0,0.3533333333333333,0.0,1.0566666666666666,0.1966666666666666,0.3366666666666666,0.0,0.0008193542855950903
2iPplpNHjTQ,UC2-_WWPT_124iN6jiym4fOw,Asian Boss,3840000.0,1.78,1.11,0.0,0.0,1.3,0.0,0.0,1.56,2.46,2.28,0.0,0.26,0.41,0.12,0.51,0.0,0.0,0.0,0.0006554834284760723
2j2xM_D4mFc,UCBhnGs1nD_ixIGWkJUYkfRQ,Building the Philippines with Wilma & Greg,14200.0,,,,,,,,,,,,,,,,,,,0.0005462361903967269
2j_1TomiT9Q,UC_kaCfiQ_WIpXPuP-KWLYCg,Davidecult Tv ,293000.0,0.3225,0.3975,0.6925,0.9225,1.2375,1.815,0.495,2.315,1.33,1.2025,0.305,0.1925,0.485,0.0775,2.105,0.515,0.52,0.0,0.0010924723807934538
2l94S4_jMTY,UCzjxQJtI4GqGaBwFagqv1AQ,Shev and Dev,560000.0,0.5533333333333333,0.0,0.1033333333333333,1.2733333333333332,0.4733333333333333,1.643333333333333,0.25,0.5033333333333333,0.6433333333333333,0.7233333333333333,0.5733333333333334,0.0366666666666666,0.7166666666666667,0.7000000000000001,0.82,0.7966666666666665,0.0166666666666666,1.0,0.00036415746026448456
2lXdrSXl9Io,UCxBWeubuZrc8sQE_bXytgUQ,Justin & Alina,138000.0,0.71,0.0,0.0,0.7000000000000001,0.6433333333333333,0.2966666666666667,0.9933333333333332,0.8866666666666667,0.8466666666666667,0.59,1.79,0.3066666666666667,0.7966666666666667,1.78,0.8133333333333334,1.5099999999999998,0.15,1.0,0.00013655904759918172
2n67uXYSG5c,UCmJLkX-7JLWZAf3o2In6Srg,Meet Jacky,79400.0,2.245,2.655,0.32,0.545,0.0,0.045,0.0,0.075,0.0,0.0,1.205,0.01,0.555,0.0,1.705,0.355,1.3,2.0,0.0006554834284760723
2nb7W-iphsk,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.488421052631579,0.08,0.2442105263157895,0.3563157894736842,0.4121052631578947,0.6926315789473684,0.2621052631578948,0.865263157894737,0.9152631578947368,0.6710526315789473,0.2263157894736842,0.1336842105263158,0.1636842105263158,0.1457894736842105,0.6473684210526315,0.5468421052631579,0.0926315789473684,1.0,2.074314647076178e-05
2ncOVB0wTtc,UC40tCi6qlNr-WS37JQSrSUQ,Travelwithchris,695000.0,1.05,0.555,1.515,1.25,0.98,1.24,0.535,1.505,0.805,0.32,1.715,0.0,0.0,0.3,1.735,0.13,0.29,1.0,0.0008193542855950903
2pGWzr7QXtU,UCuVIXN1cZ0npFwHp2-SxDSg,JP & Julia,304000.0,0.51,0.93,0.0,2.77,0.0,0.14,0.0,0.0,0.37,0.0,0.0,0.0,0.19,0.0,0.84,1.99,0.0,2.0,0.0016387085711901807
2qgmxrekr0g,UColnnUYyz7CWjhzpF1kASnw,NOW UNITED,7970000.0,0.6161538461538462,0.1469230769230769,0.29,0.5523076923076923,0.0438461538461538,0.483076923076923,0.1723076923076923,0.446923076923077,0.07,0.2792307692307692,0.2892307692307692,0.173076923076923,0.2476923076923076,0.0438461538461538,0.0846153846153846,0.3961538461538462,0.0946153846153846,1.0,0.00019278924366943303
2qqc_Mx3zuI,UCleKsM8arVjfE1GIaklqGRw,Look Who's Blogging,101000.0,0.365,0.0,0.0,0.0,0.8400000000000001,0.655,0.0,0.725,2.275,0.625,0.305,0.0,0.18,0.0,1.065,0.53,0.505,0.0,0.0008193542855950903
2sZQWjSUx74,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
2sZh5FtJRb8,UCRrUJKpFAGgA9WVjSWhgk2Q,KIM n LEE,95200.0,0.655,0.525,0.0,0.745,0.125,0.0,0.625,0.925,0.995,0.165,0.405,1.225,0.07,0.0,0.27,0.615,0.0849999999999999,1.0,0.00011301438422001247
